epoch	batch_idx	data_type	tot_loss	recon_loss	pred_loss	kld_loss	prop_mse_loss	run_time
187	1	train	1.962512827	0.521724713	1.332007718	0.108780389	0	0.58425
188	0	train	1.999457431	0.52723617	1.363074541	0.109146722	0	0.57024
188	1	train	1.902745986	0.515770453	1.278577638	0.108397907	0	0.57578
189	0	train	1.941460395	0.521206933	1.310333824	0.10991963	0	0.58871
189	1	train	1.890778041	0.513647771	1.267618346	0.10951194	0	0.56928
190	0	train	1.867773747	0.494267994	1.264722538	0.108783175	0	0.55827
190	1	train	1.915976167	0.537014699	1.266400218	0.112561268	0	0.56821
191	0	train	1.922924447	0.525241351	1.286095166	0.111587983	0	0.57561
191	1	train	1.814470577	0.501750666	1.202412343	0.110307547	0	0.58211
192	0	train	1.839109969	0.507774454	1.220206881	0.11112863	0	0.57367
192	1	train	1.891185308	0.5095312	1.269700217	0.111953893	0	0.57844
193	0	train	1.849248886	0.515812874	1.220853615	0.112582387	0	0.56767
193	1	train	1.802249765	0.499543637	1.191407037	0.111299065	0	0.58469
194	0	train	1.833862472	0.511194623	1.209573555	0.113094282	0	0.576
194	1	train	1.792015815	0.503815144	1.17512548	0.113075195	0	0.57112
195	0	train	1.791578722	0.513431114	1.164732003	0.113415655	0	0.54533
195	1	train	1.804098821	0.482466149	1.208604002	0.113028695	0	0.57648
196	0	train	1.7584934	0.508923632	1.134973335	0.114596449	0	0.56526
196	1	train	1.768609309	0.493730354	1.161280751	0.113598236	0	0.58508
197	0	train	1.710638356	0.495047152	1.100776196	0.114815012	0	0.57712
197	1	train	1.794122887	0.502424049	1.176127911	0.115570919	0	0.58329
198	0	train	1.737346387	0.503277302	1.118115425	0.115953623	0	0.57518
198	1	train	1.734000611	0.498127335	1.120237589	0.115635683	0	0.58234
199	0	train	1.73934319	0.477080429	1.147789669	0.114473079	0	0.57842
199	1	train	1.702591348	0.51052652	1.074240828	0.117824005	0	0.57994
200	0	train	1.65802815	0.496436495	1.044866693	0.116724995	0	0.54024
200	1	train	1.725338316	0.49234634	1.115776217	0.117215753	0	0.58625
201	0	train	1.676427317	0.499731684	1.058883727	0.117811871	0	0.57366
201	1	train	1.683402681	0.482179874	1.083950913	0.117271926	0	0.58301
202	0	train	1.688905883	0.488476312	1.082504725	0.117924832	0	0.57501
202	1	train	1.645099998	0.487144685	1.040188932	0.117766409	0	0.58064
203	0	train	1.685024762	0.481627411	1.084892583	0.118504778	0	0.57825
203	1	train	1.556789589	0.477307308	0.963036668	0.116445604	0	0.58357
204	0	train	1.601206923	0.485378498	0.997156799	0.118671642	0	0.5667
204	1	train	1.636794782	0.479704368	1.039278507	0.117811911	0	0.57341
205	0	train	1.600548768	0.471280068	1.011668706	0.117600022	0	0.54448
205	1	train	1.592354178	0.484246832	0.988887215	0.119220148	0	0.57867
206	0	train	1.627731824	0.490621209	1.017211723	0.119898871	0	0.57467
206	1	train	1.534426236	0.473250377	0.942435801	0.118740061	0	0.58979
207	0	train	1.572784424	0.472095817	0.980842865	0.119845711	0	0.56634
207	1	train	1.558913088	0.475403029	0.964868093	0.118641987	0	0.58355
208	0	train	1.593203425	0.479386944	0.994388068	0.119428411	0	0.56865
208	1	train	1.466633844	0.476329637	0.870387745	0.119916423	0	0.57788
209	0	train	1.564930248	0.475871938	0.968603587	0.120454733	0	0.57473
209	1	train	1.508656073	0.464784914	0.925078452	0.118792675	0	0.58068
210	0	train	1.540221953	0.477232879	0.942260456	0.120728593	0	0.54417
210	1	train	1.508920455	0.459662163	0.931436718	0.117821532	0	0.5814
211	0	train	1.472245598	0.459794718	0.892288637	0.120162238	0	0.58505
211	1	train	1.491921782	0.473114932	0.898627341	0.1201795	0	0.57498
212	0	train	1.43953917	0.479542297	0.837956977	0.122039883	0	0.57199
212	1	train	1.506309819	0.457694471	0.929666543	0.118948801	0	0.58107
213	0	train	1.472292495	0.467553091	0.883180165	0.121559247	0	0.57586
213	1	train	1.475752807	0.468543184	0.887583804	0.119625834	0	0.58046
214	0	train	1.450522113	0.474241018	0.855826819	0.120454258	0	0.57375
214	1	train	1.441599727	0.454853064	0.867206454	0.119540203	0	0.58813
215	0	train	1.477905154	0.457989472	0.900579667	0.119336027	0	0.55059
215	1	train	1.381321669	0.458836776	0.802356374	0.12012853	0	0.58009
216	0	train	1.405752087	0.464653951	0.820398784	0.120699313	0	0.57238
216	1	train	1.413820291	0.450076747	0.84437443	0.119369131	0	0.58982
217	0	train	1.419947171	0.461392772	0.83832593	0.12022849	0	0.56886
217	1	train	1.37999177	0.45323562	0.805786598	0.120969574	0	0.58059
218	0	train	1.397373819	0.452012241	0.825071728	0.12028987	0	0.57508
218	1	train	1.374491	0.4577627	0.795830917	0.120897372	0	0.57941
219	0	train	1.379801846	0.444461864	0.814881229	0.120458749	0	0.58042
219	1	train	1.364330173	0.456381631	0.787268722	0.1206798	0	0.57638
220	0	train	1.339610982	0.442450297	0.776309466	0.120851228	0	0.54609
220	1	train	1.37917614	0.460236031	0.796982908	0.121957219	0	0.56148
221	0	train	1.345593739	0.444552153	0.780032289	0.121009319	0	0.5934
221	1	train	1.31952672	0.451279646	0.747438455	0.120808607	0	0.58472
222	0	train	1.306288576	0.443590701	0.742589879	0.120107976	0	0.57181
222	1	train	1.33685441	0.448816717	0.766390347	0.121647336	0	0.57958
223	0	train	1.293642259	0.437742263	0.736164773	0.119735263	0	0.58312
223	1	train	1.299852085	0.453967196	0.72475549	0.121129403	0	0.57751
224	0	train	1.278698111	0.447480559	0.709480739	0.121736811	0	0.59033
224	1	train	1.297800255	0.442347217	0.734797311	0.12065572	0	0.57309
225	0	train	1.298480368	0.45299775	0.723357689	0.122124913	0	0.53915
225	1	train	1.264865184	0.433554554	0.710621679	0.120688939	0	0.58729
226	0	train	1.300237107	0.443079811	0.735849893	0.121307394	0	0.57092
226	1	train	1.234336329	0.444646996	0.667831326	0.121858002	0	0.59667
227	0	train	1.27166357	0.436533445	0.713625538	0.121504609	0	0.5656
227	1	train	1.231467056	0.439378428	0.670642209	0.121446405	0	0.58493
228	0	train	1.203826475	0.43041274	0.652591813	0.120821913	0	0.57569
228	1	train	1.275647879	0.442521781	0.712551677	0.120574386	0	0.57837
229	0	train	1.203327465	0.442227215	0.639825249	0.121274981	0	0.57658
229	1	train	1.216391659	0.435557163	0.659887815	0.120946689	0	0.58145
230	0	train	1.217757344	0.428399038	0.669597709	0.119760603	0	0.54118
230	1	train	1.209572053	0.440768385	0.645744383	0.123059283	0	0.59323
231	0	train	1.198023176	0.426964635	0.650578141	0.120480391	0	0.56717
231	1	train	1.213613725	0.442663473	0.64791826	0.123031981	0	0.57828
232	0	train	1.227609277	0.432104176	0.674368262	0.121136852	0	0.57564
232	1	train	1.144667721	0.432367373	0.590309358	0.121990983	0	0.57435
233	0	train	1.132616806	0.419201958	0.592984235	0.120430586	0	0.57119
233	1	train	1.192094779	0.443022156	0.627203405	0.12186918	0	0.59214
234	0	train	1.115147352	0.425586021	0.569884932	0.119676407	0	0.56741
234	1	train	1.171956873	0.422597903	0.629194498	0.120164491	0	0.58143
235	0	train	1.140596724	0.415802181	0.605160344	0.119634217	0	0.54751
235	1	train	1.138323212	0.431353509	0.586885291	0.120084395	0	0.58049
236	0	train	1.143781996	0.426593435	0.597048986	0.120139566	0	0.58986
236	1	train	1.120364499	0.423496509	0.57678203	0.120085952	0	0.56368
237	0	train	1.118680263	0.418780899	0.580079722	0.11981968	0	0.57249
237	1	train	1.115363932	0.434225839	0.561294174	0.119843924	0	0.58551
238	0	train	1.116997313	0.431736231	0.564528298	0.120732829	0	0.57465
238	1	train	1.077696323	0.421010256	0.537849128	0.118836938	0	0.58028
239	0	train	1.073238015	0.422000414	0.531786388	0.119451231	0	0.57488
239	1	train	1.097748327	0.420326048	0.558587945	0.118834352	0	0.58561
240	0	train	1.054906058	0.424782526	0.511587638	0.118535908	0	0.54347
240	1	train	1.063256097	0.413391334	0.53049891	0.119365825	0	0.58229
241	0	train	1.100412989	0.426241368	0.553590012	0.120581605	0	0.56803
241	1	train	1.0591645	0.412933075	0.529372758	0.116858687	0	0.58882
242	0	train	1.050112319	0.398507953	0.534934777	0.116669579	0	0.56494
242	1	train	1.069790149	0.430920511	0.518287939	0.120581681	0	0.58101
243	0	train	1.07051239	0.413467348	0.538502687	0.11854233	0	0.57497
243	1	train	1.028428459	0.414613366	0.494949794	0.118865304	0	0.58966
244	0	train	1.029418802	0.414788735	0.496534032	0.118096048	0	0.56444
244	1	train	1.018721151	0.414307761	0.484848946	0.119564402	0	0.57767
245	0	train	1.049121761	0.410340661	0.520136702	0.118644433	0	0.54631
245	1	train	0.994980645	0.406072283	0.470973963	0.117934401	0	0.5636
246	0	train	1.001878369	0.406016707	0.478670681	0.117190993	0	0.59412
246	1	train	1.025903583	0.415350598	0.491488683	0.119064291	0	0.57489
247	0	train	1.007919812	0.417124075	0.472059578	0.118736151	0	0.57408
247	1	train	1.002680111	0.402037823	0.483848	0.116794282	0	0.59381
248	0	train	1.027129674	0.412027693	0.497766107	0.117335854	0	0.56003
248	1	train	0.969458497	0.405556864	0.446429032	0.117472632	0	0.59094
249	0	train	0.978172445	0.397998089	0.463348591	0.116825779	0	0.57746
249	1	train	0.984701097	0.416987467	0.450549406	0.117164226	0	0.57644
250	0	train	0.929498363	0.39695133	0.415518504	0.117028518	0	0.54472
250	1	train	0.995363879	0.408668894	0.468877214	0.117817801	0	0.58021
251	0	train	0.961610174	0.411681437	0.432058311	0.117870425	0	0.57571
251	1	train	0.949211633	0.387501484	0.445866919	0.11584325	0	0.57525
252	0	train	0.946453464	0.396954727	0.433638567	0.115860184	0	0.57908
252	1	train	0.928665245	0.404855734	0.407220685	0.116588806	0	0.5823
253	0	train	0.924062181	0.40905441	0.397813386	0.117194398	0	0.57957
253	1	train	0.925033259	0.399224937	0.41079815	0.11501019	0	0.5715
254	0	train	0.93220917	0.409226853	0.406828511	0.116153817	0	0.57748
254	1	train	0.940600467	0.390733612	0.43681336	0.113053498	0	0.58319
255	0	train	0.958763111	0.418531632	0.423264056	0.11696741	0	0.54068
255	1	train	0.883226025	0.3766509	0.395053297	0.111521822	0	0.58356
256	0	train	0.905893874	0.402372515	0.387295568	0.116225789	0	0.57399
256	1	train	0.899344265	0.391581446	0.395489293	0.112273541	0	0.5886
257	0	train	0.894788277	0.397948223	0.382301712	0.114538354	0	0.57013
257	1	train	0.887299526	0.394566834	0.37838611	0.114346591	0	0.59039
258	0	train	0.90398531	0.400425422	0.389133459	0.114426418	0	0.5602
258	1	train	0.892974746	0.382622194	0.397876209	0.112476359	0	0.57875
259	0	train	0.840224469	0.389933246	0.336686826	0.113604394	0	0.56963
259	1	train	0.912270021	0.392459697	0.406369883	0.113440412	0	0.57868
260	0	train	0.918574417	0.393106043	0.413307279	0.112161085	0	0.55207
260	1	train	0.832356751	0.386575371	0.333033037	0.112748353	0	0.57252
261	0	train	0.826052511	0.383023471	0.330572814	0.112456223	0	0.57743
261	1	train	0.867649102	0.38718251	0.368166918	0.112299678	0	0.57792
262	0	train	0.866627932	0.387330538	0.366849834	0.112447584	0	0.58308
262	1	train	0.826759946	0.390544552	0.323824769	0.112390636	0	0.57999
263	0	train	0.831090617	0.388433141	0.330237389	0.1124201	0	0.56702
263	1	train	0.845362198	0.384550351	0.351062465	0.109749381	0	0.57468
264	0	train	0.835666263	0.382233757	0.342581165	0.110851359	0	0.57773
264	1	train	0.807820404	0.388664466	0.308447725	0.110708214	0	0.58366
265	0	train	0.837908351	0.386742413	0.340164697	0.111001223	0	0.54886
265	1	train	0.806959856	0.386107093	0.31025486	0.110597907	0	0.57875
266	0	train	0.799436915	0.380042261	0.308800673	0.110594004	0	0.56603
266	1	train	0.822523177	0.385873401	0.326201749	0.110448027	0	0.59748
267	0	train	0.797217047	0.373871028	0.313876647	0.109469385	0	0.56139
267	1	train	0.817881501	0.387971568	0.319877177	0.110032767	0	0.57672
268	0	train	0.79144634	0.378356242	0.303683019	0.109407096	0	0.58457
268	1	train	0.801279724	0.380296624	0.311612064	0.109371035	0	0.57324
269	0	train	0.775143003	0.385885942	0.279506168	0.109750871	0	0.57577
269	1	train	0.807785058	0.373004609	0.326257309	0.108523136	0	0.58154
270	0	train	0.778206146	0.371357262	0.297468296	0.109380573	0	0.54736
270	1	train	0.790677845	0.3769988	0.306447721	0.107231326	0	0.57962
271	0	train	0.795417905	0.381005937	0.305817544	0.108594455	0	0.57237
271	1	train	0.758693504	0.378710896	0.271354789	0.108627817	0	0.58208
272	0	train	0.791046751	0.375886518	0.306127164	0.109033072	0	0.57616
272	1	train	0.759931707	0.373649848	0.279427731	0.106854127	0	0.58212
273	0	train	0.74984498	0.369286484	0.273078862	0.107479621	0	0.57494
273	1	train	0.780986643	0.377040541	0.296776432	0.107169664	0	0.57665
274	0	train	0.759407496	0.370754486	0.280895191	0.107757814	0	0.57358
274	1	train	0.735365915	0.369725984	0.258487132	0.107152787	0	0.58354
275	0	train	0.744547033	0.372246063	0.265080139	0.107220826	0	0.54691
275	1	train	0.740317035	0.373947966	0.258896723	0.10747233	0	0.57721
276	0	train	0.704887605	0.365791148	0.232756194	0.10634027	0	0.5717
276	1	train	0.738445663	0.37389344	0.259184772	0.105367453	0	0.58782
277	0	train	0.717728555	0.361255318	0.251041603	0.105431637	0	0.57161
277	1	train	0.724974549	0.370037383	0.250063723	0.10487344	0	0.58065
278	0	train	0.709695864	0.36502049	0.239412567	0.1052628	0	0.58138
278	1	train	0.717978525	0.363970703	0.248937857	0.105069977	0	0.57677
279	0	train	0.698313928	0.367455107	0.225821701	0.105037113	0	0.57148
279	1	train	0.715757453	0.369379044	0.240618262	0.105760133	0	0.58084
280	0	train	0.6968238	0.360226417	0.232446235	0.104151157	0	0.55696
280	1	train	0.699966145	0.366875297	0.227723879	0.105366971	0	0.5659
281	0	train	0.711039901	0.364635068	0.242621052	0.103783791	0	0.57757
281	1	train	0.687157762	0.365377289	0.216751575	0.105028883	0	0.58993
282	0	train	0.714351451	0.360426253	0.24991776	0.10400745	0	0.5669
282	1	train	0.677021754	0.369621897	0.203053787	0.104346056	0	0.57332
283	0	train	0.679281819	0.363345742	0.212055516	0.103880566	0	0.57631
283	1	train	0.679885995	0.363889283	0.212113121	0.103883606	0	0.58539
284	0	train	0.682886589	0.35935145	0.220813298	0.102721836	0	0.56631
284	1	train	0.68297106	0.355972141	0.223732182	0.103266719	0	0.58394
285	0	train	0.659575772	0.355148315	0.201859441	0.102568005	0	0.54231
285	1	train	0.689661574	0.362668848	0.223988631	0.103004083	0	0.57982
286	0	train	0.650590777	0.355701363	0.19311536	0.101774041	0	0.58061
286	1	train	0.67950691	0.358878601	0.218918106	0.101710223	0	0.58373
287	0	train	0.68273381	0.361542439	0.22056275	0.100628634	0	0.57439
287	1	train	0.647573829	0.358928239	0.185834694	0.102810898	0	0.57544
288	0	train	0.654764664	0.358185357	0.195050013	0.101529285	0	0.56789
288	1	train	0.638658059	0.352494133	0.186381957	0.099781963	0	0.57706
289	0	train	0.669629955	0.357723784	0.211234382	0.100671779	0	0.57535
289	1	train	0.632261693	0.350398886	0.182171547	0.099691248	0	0.58094
290	0	train	0.640121436	0.342836088	0.19862791	0.098657438	0	0.54199
290	1	train	0.664568877	0.367360049	0.196212405	0.100996426	0	0.58073
291	0	train	0.632613146	0.353588235	0.178750107	0.100274812	0	0.58143
291	1	train	0.653992605	0.348225677	0.208483994	0.097282952	0	0.58409
292	0	train	0.634323096	0.358998716	0.175378299	0.099946089	0	0.57883
292	1	train	0.642979586	0.345830661	0.199028009	0.09812091	0	0.59026
293	0	train	0.634852707	0.350056213	0.18624554	0.09855096	0	0.57096
293	1	train	0.617361283	0.346391571	0.172927728	0.098041998	0	0.58452
294	0	train	0.62507726	0.357958984	0.169132793	0.097985472	0	0.58304
294	1	train	0.623429275	0.345834208	0.179313597	0.098281474	0	0.57609
295	0	train	0.629206014	0.361621988	0.167688817	0.099895194	0	0.54034
295	1	train	0.600578463	0.336218351	0.169000283	0.095359825	0	0.58404
296	0	train	0.613441741	0.33466115	0.183006454	0.095774142	0	0.5768
296	1	train	0.619187391	0.360931623	0.16072647	0.097529279	0	0.57808
297	0	train	0.612860656	0.350952578	0.165368804	0.096539268	0	0.57353
297	1	train	0.593722463	0.346737009	0.150639579	0.09634586	0	0.58318
298	0	train	0.619862974	0.351342893	0.171798599	0.096721464	0	0.5624
298	1	train	0.588419533	0.340201735	0.153518821	0.094698963	0	0.57955
299	0	train	0.587582064	0.339189595	0.15372353	0.094668931	0	0.57875
299	1	train	0.614536011	0.352524078	0.166537133	0.095474805	0	0.58121
300	0	train	0.594707823	0.349446589	0.149985123	0.095276117	0	0.54375
300	1	train	0.58976239	0.339533925	0.155666271	0.094562197	0	0.59515
301	0	train	0.591374588	0.340225798	0.156596136	0.09455266	0	0.56192
301	1	train	0.585291612	0.347611183	0.14408718	0.093593247	0	0.57621
302	0	train	0.592167234	0.352858686	0.144879708	0.094428842	0	0.56635
302	1	train	0.578429103	0.333491105	0.15132343	0.093614565	0	0.58022
303	0	train	0.584433639	0.33878687	0.151696986	0.093949783	0	0.58089
303	1	train	0.572965002	0.34225058	0.137210007	0.093504415	0	0.57085
304	0	train	0.56990999	0.3416942	0.133961672	0.094254121	0	0.57464
304	1	train	0.577244747	0.332677078	0.15296905	0.091598603	0	0.57965
305	0	train	0.576356721	0.333276069	0.150637494	0.092443141	0	0.5426
305	1	train	0.564386082	0.34077484	0.129393834	0.094217414	0	0.58781
306	0	train	0.551987028	0.338806212	0.121064982	0.092115816	0	0.56585
306	1	train	0.566021693	0.332749724	0.14142857	0.091843408	0	0.58509
307	0	train	0.547994339	0.335122484	0.120823626	0.092048223	0	0.57419
307	1	train	0.577158463	0.341237813	0.144642916	0.091277733	0	0.5812
308	0	train	0.536436868	0.336425078	0.108918959	0.091092826	0	0.57677
308	1	train	0.574313045	0.337557799	0.14516672	0.091588527	0	0.57911
309	0	train	0.554357779	0.335062081	0.128402472	0.090893216	0	0.57937
309	1	train	0.552043903	0.334056938	0.128032191	0.089954777	0	0.57804
310	0	train	0.545753765	0.323468846	0.132107729	0.090177201	0	0.55707
310	1	train	0.562168205	0.347649086	0.123938419	0.090580703	0	0.56415
311	0	train	0.55450846	0.34119646	0.123261848	0.090050161	0	0.57831
311	1	train	0.53045547	0.328374016	0.112902084	0.089179377	0	0.57856
312	0	train	0.539676809	0.331719381	0.119533518	0.088423899	0	0.57988
312	1	train	0.534446919	0.331259185	0.114059693	0.089128034	0	0.57873
313	0	train	0.531550503	0.323111564	0.11924714	0.08919179	0	0.59344
313	1	train	0.529312015	0.332791525	0.108800849	0.087719631	0	0.56904
314	0	train	0.5275298	0.330309409	0.109539971	0.087680416	0	0.57396
314	1	train	0.535195833	0.326099783	0.121342793	0.087753265	0	0.58828
315	0	train	0.505065477	0.316722751	0.102062409	0.086280316	0	0.56546
315	1	train	0.523169106	0.333293706	0.101876064	0.087999338	0	0.57351
316	0	train	0.523693556	0.329455698	0.106638628	0.08759923	0	0.58402
316	1	train	0.520687973	0.328163004	0.1062365	0.086288469	0	0.59606
317	0	train	0.519699615	0.32180022	0.111689325	0.086210085	0	0.58268
317	1	train	0.523659408	0.328194964	0.108941221	0.086523232	0	0.58003
318	0	train	0.522231758	0.331357503	0.104293311	0.086580944	0	0.58216
318	1	train	0.517551148	0.32365905	0.107084562	0.086807536	0	0.57368
319	0	train	0.512328172	0.321719199	0.10455834	0.08605064	0	0.57902
319	1	train	0.511441624	0.326946777	0.098548226	0.085946615	0	0.58459
320	0	train	0.500991791	0.323662317	0.090801233	0.086528252	0	0.54468
320	1	train	0.514440352	0.323258889	0.106206577	0.084974888	0	0.57589
321	0	train	0.503148794	0.322146332	0.095356786	0.085645679	0	0.57212
321	1	train	0.505544949	0.324651021	0.094776338	0.086117591	0	0.57374
322	0	train	0.490742695	0.318470597	0.087070307	0.085201792	0	0.57094
322	1	train	0.504930526	0.327417237	0.092200972	0.085312317	0	0.57397
323	0	train	0.504701984	0.327262676	0.0930029	0.084436406	0	0.56766
323	1	train	0.48587836	0.315557647	0.085835212	0.084485498	0	0.58925
324	0	train	0.487865585	0.321112096	0.082543203	0.084210278	0	0.56769
324	1	train	0.492248595	0.316291565	0.092434831	0.083522196	0	0.57478
325	0	train	0.502365828	0.316907531	0.10125047	0.084207831	0	0.5337
325	1	train	0.486702228	0.317866546	0.086302225	0.082533464	0	0.57533
326	0	train	0.49337756	0.320310766	0.090314515	0.08275227	0	0.56903
326	1	train	0.473771936	0.316170222	0.076002476	0.081599234	0	0.57559
327	0	train	0.486699224	0.326037902	0.078187986	0.082473333	0	0.5817
327	1	train	0.484721899	0.318043733	0.084346424	0.082331745	0	0.5723
328	0	train	0.474305582	0.316413295	0.076085488	0.081806789	0	0.56749
328	1	train	0.491838235	0.319438553	0.090498653	0.081901018	0	0.57345
329	0	train	0.478446859	0.32382192	0.073138481	0.081486461	0	0.58278
329	1	train	0.479351163	0.304823047	0.093664925	0.080863193	0	0.57566
330	0	train	0.468538094	0.318099666	0.068350763	0.082087666	0	0.52245
330	1	train	0.476034766	0.31012969	0.086201583	0.079703484	0	0.5767
331	0	train	0.477387404	0.311060888	0.086022407	0.080304109	0	0.58112
331	1	train	0.468553156	0.316575611	0.071436308	0.080541231	0	0.57437
332	0	train	0.477393854	0.313565439	0.083248367	0.080580047	0	0.56784
332	1	train	0.463447279	0.312677521	0.070886856	0.079882906	0	0.58476
333	0	train	0.466634762	0.316100484	0.069619405	0.080914879	0	0.56978
333	1	train	0.460437781	0.306266773	0.074700227	0.079470794	0	0.57834
334	0	train	0.480840266	0.323063385	0.07778718	0.0799897	0	0.5706
334	1	train	0.453604943	0.305974531	0.068768388	0.078862022	0	0.5768
335	0	train	0.455696052	0.310466909	0.065527846	0.079701306	0	0.52858
335	1	train	0.45628534	0.303986591	0.073539206	0.078759538	0	0.57185
336	0	train	0.455078268	0.307453847	0.069647979	0.077976443	0	0.58307
336	1	train	0.465714681	0.318196011	0.067704166	0.0798145	0	0.57543
337	0	train	0.454082209	0.314125544	0.060929367	0.079027298	0	0.56525
337	1	train	0.455029064	0.304130971	0.073169739	0.077728356	0	0.57358
338	0	train	0.451811028	0.312784404	0.060558858	0.078467768	0	0.57893
338	1	train	0.465626931	0.305190778	0.083602346	0.076833811	0	0.5782
339	0	train	0.465519637	0.31948027	0.067742165	0.078297204	0	0.5713
339	1	train	0.434304184	0.297440112	0.059832951	0.077031127	0	0.5752
340	0	train	0.445316327	0.307696915	0.060740358	0.076879056	0	0.52169
340	1	train	0.451501036	0.311187458	0.063299666	0.077013919	0	0.58603
341	0	train	0.439346808	0.301220804	0.061280113	0.076845899	0	0.57152
341	1	train	0.446615511	0.306008369	0.064701326	0.075905819	0	0.57883
342	0	train	0.440487236	0.305559617	0.059468301	0.075459316	0	0.56583
342	1	train	0.447936487	0.311659318	0.059663904	0.076613255	0	0.57698
343	0	train	0.433071387	0.305884784	0.051661673	0.075524929	0	0.58065
343	1	train	0.43138572	0.298842007	0.057618572	0.074925144	0	0.57238
344	0	train	0.438601094	0.306644171	0.056610255	0.075346677	0	0.5694
344	1	train	0.431346411	0.302973205	0.053102977	0.075270227	0	0.5743
345	0	train	0.439009988	0.300512075	0.063576823	0.074921107	0	0.52145
345	1	train	0.424543417	0.303013539	0.046696895	0.074832976	0	0.58996
346	0	train	0.435065353	0.307404244	0.053209101	0.074452008	0	0.57204
346	1	train	0.420633417	0.291787857	0.054557627	0.074287921	0	0.57625
347	0	train	0.432096046	0.297963202	0.059579149	0.074553701	0	0.57269
347	1	train	0.440919346	0.308199048	0.059251648	0.073468654	0	0.57511
348	0	train	0.43155933	0.303954446	0.054549836	0.07305505	0	0.56731
348	1	train	0.423110682	0.294190836	0.054371594	0.074548246	0	0.57522
349	0	train	0.422549123	0.304391676	0.044826792	0.073330657	0	0.58266
349	1	train	0.426093972	0.293087065	0.060421474	0.072585435	0	0.57421
350	0	train	0.423064703	0.298718834	0.05170988	0.072635996	0	0.5305
350	1	train	0.417094368	0.294854873	0.049614175	0.072625318	0	0.57574
351	0	train	0.436744398	0.3109981	0.052950297	0.072796005	0	0.57093
351	1	train	0.407919383	0.288572866	0.047387791	0.071958718	0	0.57436
352	0	train	0.412638599	0.29058193	0.050164696	0.071891978	0	0.5878
352	1	train	0.423921871	0.302594477	0.049857366	0.071470019	0	0.5795
353	0	train	0.421780211	0.295668733	0.054395556	0.071715924	0	0.59338
353	1	train	0.407480049	0.294279367	0.042088495	0.071112186	0	0.58942
354	0	train	0.413064468	0.295166039	0.046636868	0.071261558	0	0.5782
354	1	train	0.414186597	0.293684715	0.04999022	0.070511666	0	0.58832
355	0	train	0.40915786	0.291090363	0.047708394	0.070359099	0	0.53387
355	1	train	0.412072653	0.295928955	0.045342034	0.070801662	0	0.60442
356	0	train	0.409013855	0.296411401	0.042244062	0.070358396	0	0.58376
356	1	train	0.411802906	0.290908414	0.050391819	0.070502672	0	0.5871
357	0	train	0.401903778	0.293539	0.038003044	0.070361741	0	0.59677
357	1	train	0.406568271	0.289645439	0.04663629	0.070286539	0	0.60261
358	0	train	0.413098311	0.290976232	0.05295939	0.069162685	0	0.58083
358	1	train	0.403629839	0.29423086	0.039106113	0.070292853	0	0.60648
359	0	train	0.401531649	0.289463413	0.042349824	0.069718407	0	0.57874
359	1	train	0.401190406	0.290484333	0.041990355	0.068715723	0	0.60146
360	0	train	0.395314944	0.289296383	0.037148712	0.068869838	0	0.54569
360	1	train	0.402104282	0.291974205	0.041629927	0.068500151	0	0.58938
361	0	train	0.402403116	0.292761153	0.041193105	0.068448852	0	0.58842
361	1	train	0.395446658	0.286964291	0.040623137	0.067859234	0	0.58546
362	0	train	0.401717293	0.289624864	0.043744077	0.068348344	0	0.59595
362	1	train	0.396677774	0.288364416	0.040855563	0.067457803	0	0.58651
363	0	train	0.384714001	0.272849488	0.044912419	0.066952096	0	0.57174
363	1	train	0.403118497	0.300667995	0.034067781	0.068382734	0	0.5768
364	0	train	0.382206476	0.276887912	0.03854586	0.066772701	0	0.58498
364	1	train	0.402252418	0.296931463	0.037691853	0.067629099	0	0.5766
365	0	train	0.391275805	0.284702569	0.039215744	0.067357492	0	0.52515
365	1	train	0.398073632	0.29503265	0.036270755	0.066770227	0	0.59133
366	0	train	0.396325886	0.291429907	0.037530641	0.067365335	0	0.56916
366	1	train	0.378689301	0.277687329	0.035310096	0.06569187	0	0.59103
367	0	train	0.391712844	0.290038925	0.036209871	0.06546405	0	0.56485
367	1	train	0.383288968	0.278133577	0.039580014	0.065575391	0	0.57028
368	0	train	0.386471492	0.285660124	0.03472116	0.066090211	0	0.58889
368	1	train	0.385859478	0.28405605	0.036897954	0.064905469	0	0.57195
369	0	train	0.380516809	0.283723545	0.031130623	0.065662642	0	0.56823
369	1	train	0.377676165	0.278026712	0.034904019	0.064745428	0	0.59037
370	0	train	0.361130869	0.267439181	0.030178539	0.063513149	0	0.53125
370	1	train	0.399078751	0.294224024	0.038441707	0.066413011	0	0.57476
371	0	train	0.376057404	0.274889064	0.03634178	0.064826569	0	0.57616
371	1	train	0.38337006	0.28965382	0.029527175	0.064189065	0	0.58871
372	0	train	0.383706355	0.28253265	0.036386093	0.064787611	0	0.56498
372	1	train	0.376681197	0.281142884	0.031667752	0.063870561	0	0.5781
373	0	train	0.382897735	0.28448981	0.034414382	0.063993537	0	0.58079
373	1	train	0.370353824	0.278594047	0.027685375	0.064074397	0	0.57637
374	0	train	0.383768564	0.288731951	0.030323532	0.064713077	0	0.58205
374	1	train	0.361525744	0.26868467	0.030470103	0.062370969	0	0.57595
375	0	train	0.371531695	0.277452433	0.031121339	0.062957931	0	0.53271
375	1	train	0.374231589	0.27836256	0.032493283	0.063375738	0	0.57461
